Protein	EIF4A2_1	EIF4A2_2	EIF4A2_3	MEPCE_1	MEPCE_2	MEPCE_3	GFP_1	GFP_2	GFP_3
PSRC1	1261.058228	1261.404785	1326.513672	1891.545044	1850.291748	1450.310425	1811.460693	1753.637451	1653.77771
PTBP1	2723.713867	3625.533203	3622.144287	1947.723633	1747.210449	2235.263428	1521.920532	1468.151611	1378.337646
PTCD3	104.5689545	211.2130585	141.3556671	402.1632996	210.4776611	224.5930328	102.4065247	138.7839813	178.553772
PTGES3	1671.20105	1644.508057	1799.232544	2675.155273	2651.193604	2554.050537	890.2701416	1361.826782	1288.229492
PTMA	4083.682617	3846.677979	5658.926758	5179.79248	4911.791504	5595.675781	1755.971802	1541.023193	1840.542847
PTMS	1286.918091	1147.290649	1140.925781	1666.688965	1615.746582	1821.690552	434.8656006	643.7363892	167.2391663
PTS	12250.24609	13373.43359	14155.70703	14621.11035	14999.37305	15074.97266	17685.20703	17578.56055	17121.47852
PUF60	7662.498047	7130.73584	9214.632812	8541.504883	9148.410156	9022.24707	6481.570312	7719.080078	6882.219727
PURA	596.2885132	683.2020874	0	0	602.8399658	766.9481201	0	0	350.1038818
PYCR1	384.3045044	390.3555603	377.3369141	412.487915	668.732605	527.9894409	470.6098938	565.0227661	528.9899902
PYCR2	1942.115845	1882.429199	1895.286133	25540.17188	23940.00195	25467.69141	2903.491455	2618.171387	2543.248779
QARS1	350.7922363	643.076416	838.4248657	1008.572632	888.0731201	846.2664185	758.085083	836.9047852	925.604126
QPCT	6911.458984	7669.388672	7409.083984	8504.601562	8028.718262	8276.305664	9933.075195	9952.505859	10277.35352
QPCTL	2018.241089	1708.900269	2304.722656	2057.570801	1805.635864	1587.14563	2586.547363	2854.701904	2138.72168
RAB10	5811.962891	6117.753906	6329.324707	7572.027344	7744.551758	7869.03418	8533.682617	7822.769531	8135.369141
RAB11B	2400.683594	2526.984131	2848.738037	4872.889648	3481.592529	3455.122559	2823.923096	3340.424072	3023.57666
RAB21	428.4489746	1094.995605	478.1495667	447.7299194	582.0446167	617.1091309	564.6540527	640.5055542	505.7191162
RAB34	667.7928467	719.8887939	721.4407349	1920.167969	1781.104492	1432.657227	918.7608643	1050.739502	995.039917
RAB3GAP2	1146.099365	1069.492188	1074.047852	1243.826416	1361.515747	1384.799927	806.2677002	1202.168701	1198.979614
RAB5C	2516.990479	2574.259766	3286.525879	2944.570312	3092.238525	3089.243896	3476.866211	3406.313477	3538.913574
RAB7A	2198.479736	2374.009033	2468.050781	2316.200439	2328.452637	2598.305664	2553.559082	2912.421387	2562.796875
RAB8A	1328.109619	1178.46228	1336.6427	1900.820312	1951.431396	2034.634521	1716.336426	2286.757324	2283.135986
RAB9A	1959.172241	1529.077393	1868.530762	1971.68042	1799.495605	1831.907715	1813.930176	1718.121582	1471.626709
RABL3	0	0	2020.994873	0	2675.589355	0	0	2049.844482	0
RABL6	4608.819336	4003.818848	3687.785156	3719.780762	3827.355225	3445.015869	4084.669434	3935.366211	3656.370117
RAC2	1797.838379	2138.170654	2521.653809	3075.931641	3117.703125	2898.885742	2222.994629	2173.816162	2252.632812
RACK1	1685.453247	1647.731323	1790.404907	1991.373291	2199.960938	2218.469727	1841.054688	2037.94751	1781.485229
RAD50	3513.360107	4447.62207	3641.101318	1710.466675	3218.987549	6532.381348	5372.812988	5521.776367	5190.560059
RAD51AP1	570.8184814	494.9951172	604.1732178	1216.718506	1009.853516	1335.888672	1011.740967	1060.841797	982.2299805
RAF1	862.3130493	970.9537964	1576.600464	1654.664551	1839.770752	1697.640015	1498.14917	1466.2771	1867.320557
RALA	1756.643799	1880.982178	1862.121216	2663.166992	2626.427734	2799.131104	1215.347168	1446.648193	1705.194092
RAN	8110.100586	7832.665039	8453.146484	8441.041016	9004.933594	9253.189453	7486.717773	7887.215332	8233.458984
RANBP1	997.6087036	729.3063965	570.7540894	816.8720703	954.5294189	1019.644531	976.4929199	1224.346313	897.3109131
RANBP2	2210.518555	1193.408447	2719.128906	1526.961914	1643.865479	1664.152832	1512.515869	1509.793579	1563.844116
RANGAP1	2058.39209	1965.935547	2533.279297	2741.186523	2864.768555	2498.042969	2619.189941	2477.083008	2466.205078
RAP1B	1874.004395	1804.682129	1983.358398	3631.5625	3900.430664	3399.157715	2136.727783	2169.467529	2201.717529
RARS1	2655.615234	2353.470703	2808.446289	1557.552002	1522.211304	1194.259155	1385.264648	1435.626221	1391.272461
RAVER1	434.2970581	677.616333	519.4609375	1123.711426	1101.852783	756.7479858	998.8164062	857.6616821	927.1907959
RBBP4	1109.849731	1365.581055	1271.164429	2271.8396	2613.713623	2041.691772	1356.872192	1609.194458	1473.966797
RBBP7	9711.917969	10693.93555	12230.18164	10424.52148	11633.48145	12264.85547	10259.84375	10056.60254	10673.90918
RBFA	735.6405029	848.213501	656.8085938	811.7211914	806.1408691	803.2193604	602.284729	563.7022705	739.7105713
RBIS	1935.418457	2168.150879	2414.679688	3293.294922	3619.953125	3301.280762	2791.154541	3023.0896	2730.779297
RBM10	8560.964844	8638.908203	9830.607422	7544.619629	7648.699707	7960.673828	6066.75293	6632.325684	6371.669922
RBM14	11797.75098	12536.74707	14886.64258	19083.625	20440.2207	19097.66016	17882.1582	18189.70703	16590.41211
RBM15	2650.561768	2632.557617	3246.578857	2304.88916	2436.39209	2995.524902	2145.673828	2242.702637	2235.642578
RBM17	3079.348877	3566.25293	3030.942139	4804.433594	5070.822266	4720.925781	2924.602295	3274.774902	3086.957275
RBM25	1809.681396	1777.610107	2032.167725	2064.828857	2645.691406	2207.114746	1887.412109	1838.203369	1882.5177
RBM26	2408.365967	2263.774658	2177.984131	4474.234375	4006.442627	4605.269043	2333.83374	2486.631348	2583.964844
RBM27	11406.95117	10402.7832	11768.50391	14018.08105	14930.00684	15049.86523	9359.910156	10677.60742	10053.59375
RBM3	15261.93359	15545.49512	16333.20117	22464.89844	21590.76758	21993.62891	24516.82617	22796.42969	24081.80469
RBM33	2739.909668	3859.977539	3327.087402	3499.428711	3329.294189	3821.196045	2727.782227	3455.033447	2936.251709
RBM39	3532.574463	3612.999023	4140.607422	4510.357422	5138.884277	5039.065918	3432.000488	3682.016357	3635.342529
RBM42	782.1832275	803.2878418	724.9227905	1248.015381	1446.700317	1519.404175	784.1572266	969.2819214	915.3179321
RBM4B	645.0092163	515.6383057	707.708252	1863.89563	2048.450684	1033.209961	1142.094849	0	840.8334351
RBMX	8439.831055	9285.205078	10135.41309	7043.429688	7167.557617	7163.661621	8102.981445	8713.214844	8528.362305
RBMX2	1277.826416	1433.209839	1445.568604	2147.989746	1608.312012	1871.949097	938.9436646	1235.952026	1348.354736
RBX1	355.9807739	421.7775269	362.8040161	719.0498047	754.9345093	0	727.095459	717.3182373	1008.203979
RCC2	19818.91406	19976.86914	20168.48242	24792.00781	24197.26562	23810.83203	29122.41406	28159.69141	28353.42188
RCN2	4214.452637	3839.763428	4328.711426	4824.816406	4861.667969	4986.997559	4598.649902	4484.330566	4789.644043
RCOR1	659.3669434	659.9912109	466.2932129	852.9527588	862.1848755	683.6343994	647.5731201	704.6394653	849.0822144
RDH11	229.3556213	259.7769165	490.6429138	296.1566772	193.5647888	376.7407532	237.6733093	264.6833191	325.1044922
REEP4	763.99646	771.3964844	762.8771362	1146.518311	1268.589478	725.4475708	642.9797974	918.7841797	780.9386597
REEP5	294.0253296	367.8811646	270.0848694	496.9549255	727.9464111	609.0829468	495.9006958	597.9918213	385.6012573
RELCH	227.2662354	406.0166321	334.5709229	492.7025757	599.5079956	488.3328552	510.9606018	390.0857239	673.5412598
RER1	754.1971436	491.1822205	683.2957764	1029.114624	1277.991089	1583.237915	969.5198975	1153.902222	939.5183105
RETREG3	168.0244141	466.4063416	629.7213745	748.9300537	720.1664429	654.3007202	658.4658203	411.6382141	552.1387939
RFC1	474.4088745	710.0861816	506.0134583	729.3262939	684.3615723	530.0852661	549.6338501	435.8510132	536.4120483
RFC5	6417.120605	449.1026611	334.7711792	1040.808838	1000.692383	815.4170532	548.3388672	735.3849487	878.1766357
RFT1	515.508667	407.0928955	485.288147	412.063446	538.7366943	546.2439575	421.9627686	421.6179504	457.3511353
RIOK1	11231.11914	9627.494141	11932.9043	13362.34863	12581.54102	14569.85156	15208.3584	16809.28711	15366.23242
RIOK2	799.9202271	629.8394775	817.3986816	1109.930298	888.3140869	939.3825073	603.0454102	751.6171875	1044.581909
R0SEL	752.7536011	0	0	534.4467773	968.4450684	744.3959961	569.9066162	718.1052856	936.9781494
RNF20	647.3005981	814.2438965	731.6816406	1056.664673	1351.608032	1180.589355	997.6671143	1362.052124	960.1954956
RNF40	683.0928955	622.3375854	798.3131104	950.9174194	1350.221436	1296.215088	1092.557983	911.8427734	1025.630737
RNPS1	28779.18359	29193.41797	34709.45312	67050.5625	66522.89062	72622.375	54066.11719	51328.51562	51906.79297
RO60	393.2752075	437.2305603	781.6600342	366.2759399	564.2302246	559.507019	487.7255859	353.9351807	400.9388123
ROCK1	2017.511719	1818.047974	2067.478027	2832.512695	3169.539795	3253.033691	2224.126953	2488.542969	2923.523438
RP9	21027.04492	19996.23242	24350.91406	11180.11914	11427.66895	12183.48242	18680.00977	17996.48242	17195.36914
RPA1	3243.757568	34041.14844	18079.48633	4477.957031	16113.07129	16235.32812	13852.37109	15395.70215	15648.91699
RPA2	1774.782227	2374.351807	2154.268555	3352.859863	2862.459961	3000.752686	2685.643066	2771.683594	2787.47583
RPA3	3157.531982	3330.006104	3455.216064	4417.541992	4348.87207	4750.761719	4516.939453	4323.890625	4293.377441
RPL10	8520.550781	8364.046875	8756.056641	15672.00586	15588.3252	14848.60742	6799.033691	7586.55957	6302.682129
RPL10A	1202.044189	1011.06311	1235.180542	3759.824951	3931.334473	3913.950928	837.7243042	745.8883057	1128.129395
RPL11	12137.00977	11402.10938	13926.30762	32043.71289	32040.77539	32570.69336	13355.56641	14636.16895	13724.97559
RPL12	10737.59961	10364.93555	11250.68359	16083.50391	15612.9375	13817.12305	12613.94434	11712.27051	10105.06152
RPL13	5146.299316	5661.533203	4535.22168	10093.0957	11977.70312	9671.461914	4340.15332	2475.134766	5994.396484
RPL13A	580.3286743	621.2270508	796.5584717	5685.43457	6306.275391	6383.628906	894.3912354	908.5107422	856.8198242
RPL14	1695.116943	1657.24646	1365.569214	6934.563965	6637.320312	7228.900391	1311.05896	1085.323853	1815.029785
RPL15	1305.591064	1239.276855	1132.844604	6122.419434	6141.733398	5605.899902	1191.806396	1089.101807	1180.087891
RPL17	5865.104492	5406.525879	5535.241699	11457.7666	12692.16406	12533.53906	4224.488281	4936.811035	5384.276367
RPL18	1968.579102	1651.547852	2156.238281	7136.371094	7983.362793	8407.634766	1805.263184	1681.454468	1718.463867
RPL18A	1054.425659	1178.620117	606.7957153	2879.946777	3358.911133	3515.256348	634.1134644	817.8028564	811.2943115
RPL19	3253.156494	2372.559326	4623.411133	9482.895508	9235.608398	9214.328125	2630.248535	2158.924072	1944.507568
RPL21	546.4995728	554.8668213	766.3155518	2677.597168	2607.979492	3041.217773	562.2836914	476.8383789	476.5941162
RPL22	59095.74609	57634.02344	64039.93359	86996.13281	88991.875	88479.60156	68079.97656	72234.14062	67232.23438
RPL22L1	277.5836182	266.649292	339.8353882	774.9663086	453.7026978	454.7364502	866.276123	1009.935303	798.1190186
RPL23	64574.94141	70058.375	74077.75781	91871.95312	95891.20312	94911.71094	85402.39062	77800.21875	83382.99219
RPL23A	9741.360352	9925.726562	11875.81348	17438.27539	17480.83203	17198.01953	9820.022461	11198.88965	10696.76367
